date,state,crop,price
01-04-2022,Tamil Nadu,Rice,2032.08
01-09-2028,Punjab,Groundnut,6729.4
01-08-2027,Rajasthan,Cotton,7167.54
01-05-2027,Karnataka,Cotton,7694.97
01-02-2021,Gujarat,Cotton,6270.71
01-06-2021,Karnataka,Cotton,6407.23
01-05-2021,Madhya Pradesh,Groundnut,5895.0
01-07-2024,Bihar,Cotton,6907.47
01-01-2020,Maharashtra,Pulses,5094.67
01-09-2026,Rajasthan,Sugarcane,338.95
01-10-2028,Karnataka,Cotton,7266.65
01-03-2028,Maharashtra,Rice,2325.39
01-02-2022,Madhya Pradesh,Rice,1984.5
01-07-2021,Haryana,Cotton,6212.79
01-06-2022,Rajasthan,Wheat,2239.47
01-07-2028,Tamil Nadu,Wheat,2491.83
01-02-2022,Gujarat,Maize,1602.78
01-12-2023,Uttar Pradesh,Sugarcane,326.54
01-12-2027,Maharashtra,Soybean,4192.01
01-10-2026,Maharashtra,Maize,1737.93
01-03-2020,Madhya Pradesh,Pulses,5146.68
01-05-2027,Haryana,Cotton,7523.2
01-02-2026,Maharashtra,Groundnut,6772.47
01-09-2028,Maharashtra,Wheat,2456.01
01-01-2027,Haryana,Cotton,7128.06
01-04-2021,Madhya Pradesh,Soybean,3778.31
01-12-2027,Karnataka,Barley,1936.9
01-03-2025,Gujarat,Mustard,5691.65
01-01-2020,Bihar,Mustard,4767.18
01-10-2027,Rajasthan,Wheat,2313.09
01-04-2026,Bihar,Barley,2033.01
01-06-2028,Bihar,Wheat,2548.27
01-10-2024,Tamil Nadu,Groundnut,5867.47
01-09-2023,Haryana,Pulses,5410.95
01-10-2025,Tamil Nadu,Cotton,6714.42
01-08-2027,Bihar,Cotton,7122.86
01-10-2021,Madhya Pradesh,Soybean,3524.52
01-10-2028,Maharashtra,Barley,1896.97
01-08-2023,Tamil Nadu,Groundnut,5983.99
01-08-2025,Bihar,Groundnut,6205.46
01-04-2023,Maharashtra,Pulses,5806.23
01-12-2024,Haryana,Wheat,2264.35
01-12-2020,Tamil Nadu,Soybean,3532.45
01-07-2025,Karnataka,Barley,1884.23
01-07-2022,Karnataka,Pulses,5438.62
01-01-2026,Madhya Pradesh,Rice,2104.34
01-10-2026,Rajasthan,Soybean,3967.63
01-12-2028,Maharashtra,Barley,1960.42
01-09-2024,Karnataka,Mustard,5144.67
01-06-2025,Bihar,Cotton,7097.61
01-11-2028,Uttar Pradesh,Mustard,5886.85
01-03-2020,Gujarat,Rice,1869.21
01-04-2021,Rajasthan,Cotton,6462.85
01-02-2020,Madhya Pradesh,Soybean,3530.14
01-10-2027,Bihar,Soybean,4092.05
01-05-2022,Gujarat,Pulses,5536.24
01-02-2025,Rajasthan,Wheat,2379.77
01-05-2027,Karnataka,Rice,2323.48
01-10-2025,Haryana,Sugarcane,334.9
01-10-2023,Punjab,Soybean,3713.91
01-06-2026,Uttar Pradesh,Mustard,5864.22
01-05-2026,Bihar,Cotton,7443.63
01-10-2020,Gujarat,Cotton,5760.8
01-11-2021,Gujarat,Barley,1645.85
01-02-2028,Gujarat,Sugarcane,376.02
01-12-2023,Karnataka,Groundnut,5885.07
01-08-2020,Bihar,Maize,1517.51
01-03-2021,Bihar,Soybean,3764.27
01-02-2023,Karnataka,Rice,1976.8
01-07-2028,Haryana,Sugarcane,383.66
01-10-2027,Uttar Pradesh,Rice,2142.0
01-10-2021,Rajasthan,Mustard,4833.63
01-05-2020,Rajasthan,Cotton,6316.94
01-07-2026,Madhya Pradesh,Mustard,5702.02
01-10-2021,Haryana,Maize,1506.53
01-11-2026,Punjab,Sugarcane,341.05
01-11-2020,Rajasthan,Cotton,5808.83
01-05-2023,Gujarat,Soybean,4082.03
01-01-2028,Bihar,Maize,1829.55
01-12-2027,Karnataka,Pulses,6012.83
01-05-2023,Karnataka,Rice,2030.4
01-02-2024,Haryana,Mustard,5631.76
01-04-2022,Bihar,Cotton,6693.27
01-06-2027,Rajasthan,Sugarcane,369.74
01-01-2027,Uttar Pradesh,Mustard,5858.14
01-07-2026,Maharashtra,Barley,1912.66
01-11-2027,Madhya Pradesh,Barley,1874.11
01-02-2020,Madhya Pradesh,Maize,1552.06
01-08-2027,Rajasthan,Mustard,5783.39
01-02-2024,Tamil Nadu,Pulses,5665.97
01-07-2020,Bihar,Wheat,2047.16
01-03-2020,Uttar Pradesh,Cotton,6293.04
01-11-2024,Rajasthan,Maize,1624.69
01-09-2025,Haryana,Pulses,5695.9
01-10-2020,Haryana,Groundnut,5319.53
01-03-2025,Madhya Pradesh,Mustard,5807.15
01-06-2020,Haryana,Pulses,5270.09
01-04-2027,Haryana,Groundnut,7076.15
01-07-2023,Bihar,Pulses,5422.82
01-05-2027,Madhya Pradesh,Cotton,7738.17
01-09-2025,Punjab,Barley,1770.3
01-08-2021,Rajasthan,Rice,1837.37
01-07-2028,Haryana,Pulses,6246.3
01-04-2025,Maharashtra,Sugarcane,362.68
01-12-2028,Karnataka,Rice,2257.16
01-09-2027,Tamil Nadu,Maize,1768.32
01-07-2026,Karnataka,Groundnut,6515.15
01-07-2023,Tamil Nadu,Sugarcane,336.54
01-04-2021,Haryana,Sugarcane,324.98
01-01-2021,Punjab,Cotton,6088.21
01-08-2023,Rajasthan,Groundnut,5837.12
01-01-2021,Gujarat,Soybean,3665.08
01-10-2025,Madhya Pradesh,Wheat,2199.31
01-05-2022,Bihar,Rice,2042.98
01-01-2022,Madhya Pradesh,Maize,1612.33
01-11-2026,Maharashtra,Wheat,2295.15
01-04-2025,Haryana,Maize,1821.17
01-06-2020,Haryana,Soybean,3613.35
01-10-2021,Madhya Pradesh,Maize,1493.2
01-03-2020,Karnataka,Sugarcane,314.81
01-11-2023,Haryana,Rice,1887.43
01-05-2020,Karnataka,Sugarcane,320.59
01-01-2027,Bihar,Soybean,4301.29
01-12-2024,Maharashtra,Wheat,2273.02
01-07-2026,Gujarat,Barley,1938.56
01-07-2026,Maharashtra,Mustard,5664.6
01-02-2025,Punjab,Wheat,2371.28
01-05-2025,Haryana,Maize,1810.75
01-12-2024,Rajasthan,Mustard,5430.66
01-10-2028,Karnataka,Maize,1799.89
01-06-2023,Karnataka,Cotton,6859.96
01-05-2028,Haryana,Groundnut,7220.73
01-10-2021,Madhya Pradesh,Sugarcane,299.94
01-12-2026,Bihar,Barley,1853.08
01-12-2022,Punjab,Mustard,5060.54
01-01-2020,Bihar,Cotton,5942.12
01-10-2025,Madhya Pradesh,Soybean,3863.03
01-09-2023,Karnataka,Groundnut,5738.65
01-05-2028,Rajasthan,Barley,2051.42
01-04-2025,Uttar Pradesh,Soybean,4233.79
01-04-2020,Haryana,Pulses,5358.4
01-05-2020,Punjab,Rice,1918.05
01-09-2020,Gujarat,Maize,1457.75
01-05-2021,Madhya Pradesh,Pulses,5373.16
01-08-2021,Punjab,Groundnut,5728.79
01-02-2021,Bihar,Groundnut,5933.06
01-05-2023,Tamil Nadu,Pulses,5804.67
01-01-2027,Gujarat,Barley,1961.98
01-04-2028,Haryana,Pulses,6487.7
01-07-2021,Uttar Pradesh,Mustard,5020.98
01-05-2020,Rajasthan,Pulses,5201.87
01-04-2024,Rajasthan,Mustard,5747.38
01-06-2026,Gujarat,Sugarcane,368.33
01-11-2025,Haryana,Soybean,3901.5
01-08-2027,Uttar Pradesh,Maize,1763.76
01-03-2022,Uttar Pradesh,Rice,2037.71
01-04-2025,Punjab,Rice,2217.1
01-02-2024,Bihar,Cotton,6869.76
01-12-2027,Uttar Pradesh,Barley,1937.73
01-12-2025,Tamil Nadu,Mustard,5505.24
01-10-2024,Gujarat,Rice,1937.3
01-06-2028,Punjab,Soybean,4484.27
01-04-2023,Gujarat,Barley,1815.17
01-06-2024,Gujarat,Maize,1765.33
01-12-2026,Haryana,Rice,2104.21
01-01-2024,Karnataka,Wheat,2212.89
01-01-2020,Madhya Pradesh,Groundnut,5595.05
01-10-2027,Maharashtra,Soybean,4097.22
01-10-2023,Karnataka,Maize,1593.87
01-08-2021,Tamil Nadu,Groundnut,5660.92
01-11-2028,Gujarat,Maize,1826.93
01-02-2020,Tamil Nadu,Sugarcane,311.82
01-03-2020,Madhya Pradesh,Maize,1573.26
01-06-2021,Maharashtra,Pulses,5369.17
01-02-2028,Haryana,Rice,2321.92
01-01-2023,Haryana,Maize,1610.93
01-02-2025,Rajasthan,Sugarcane,360.43
01-06-2024,Rajasthan,Pulses,5803.2
01-08-2020,Haryana,Cotton,5893.46
01-12-2020,Gujarat,Pulses,5040.46
01-09-2024,Gujarat,Soybean,3749.26
01-12-2026,Madhya Pradesh,Rice,2129.18
01-04-2026,Rajasthan,Mustard,5932.34
01-03-2027,Karnataka,Rice,2243.61
01-05-2024,Rajasthan,Mustard,5745.61
01-11-2027,Bihar,Rice,2150.74
01-11-2023,Madhya Pradesh,Mustard,5086.57
01-10-2022,Madhya Pradesh,Wheat,2050.07
01-05-2024,Bihar,Rice,2093.74
01-03-2021,Karnataka,Mustard,5147.74
01-07-2028,Punjab,Cotton,7516.15
01-02-2027,Madhya Pradesh,Rice,2279.68
01-08-2023,Gujarat,Sugarcane,323.16
01-05-2022,Punjab,Barley,1772.39
01-12-2023,Tamil Nadu,Soybean,3840.22
01-04-2022,Madhya Pradesh,Pulses,5537.02
01-10-2027,Madhya Pradesh,Soybean,4067.56
01-02-2028,Punjab,Cotton,7735.5
01-07-2027,Rajasthan,Groundnut,6736.6
01-12-2028,Punjab,Groundnut,6873.96
01-02-2023,Uttar Pradesh,Pulses,5677.16
01-12-2020,Gujarat,Maize,1499.06
01-09-2024,Tamil Nadu,Cotton,6448.33
01-12-2024,Rajasthan,Groundnut,6199.16
01-04-2020,Bihar,Rice,1875.85
01-09-2023,Bihar,Rice,1943.31
01-05-2025,Madhya Pradesh,Mustard,5903.02
01-12-2028,Karnataka,Groundnut,6681.27
01-02-2028,Haryana,Cotton,7613.36
01-04-2023,Karnataka,Sugarcane,350.31
01-12-2024,Tamil Nadu,Pulses,5618.43
01-02-2025,Madhya Pradesh,Barley,1857.43
01-03-2020,Haryana,Pulses,5267.0
01-03-2027,Gujarat,Barley,2008.07
01-03-2021,Gujarat,Barley,1736.79
01-04-2023,Gujarat,Cotton,6927.31
01-12-2028,Punjab,Barley,1947.0
01-04-2024,Tamil Nadu,Barley,1869.56
01-06-2020,Madhya Pradesh,Sugarcane,312.1
01-11-2027,Punjab,Maize,1757.37
01-05-2021,Madhya Pradesh,Soybean,3776.76
01-08-2021,Rajasthan,Groundnut,5666.54
01-04-2025,Punjab,Groundnut,6659.8
01-11-2027,Rajasthan,Groundnut,6527.7
01-08-2021,Madhya Pradesh,Groundnut,5701.86
01-08-2028,Punjab,Soybean,4342.32
01-05-2020,Punjab,Soybean,3686.36
01-12-2028,Bihar,Barley,1989.93
01-12-2026,Tamil Nadu,Barley,1852.81
01-03-2025,Haryana,Soybean,4185.88
01-06-2027,Karnataka,Wheat,2479.61
01-04-2026,Tamil Nadu,Groundnut,6990.95
01-04-2024,Punjab,Wheat,2356.96
01-04-2022,Karnataka,Groundnut,6217.73
01-02-2025,Rajasthan,Groundnut,6485.58
01-11-2028,Haryana,Rice,2150.85
01-02-2024,Punjab,Maize,1727.69
01-07-2023,Bihar,Rice,1981.58
01-09-2021,Madhya Pradesh,Maize,1523.37
01-02-2023,Uttar Pradesh,Soybean,3917.19
01-01-2022,Gujarat,Groundnut,5757.16
01-01-2025,Uttar Pradesh,Soybean,4052.99
01-10-2024,Karnataka,Maize,1639.85
01-12-2028,Gujarat,Wheat,2449.56
01-01-2025,Madhya Pradesh,Barley,1846.66
01-01-2023,Gujarat,Mustard,5266.38
01-09-2028,Maharashtra,Mustard,5837.75
01-05-2027,Gujarat,Soybean,4484.51
01-12-2025,Karnataka,Groundnut,6429.06
01-03-2021,Haryana,Groundnut,6038.26
01-09-2022,Uttar Pradesh,Mustard,4885.16
01-09-2025,Bihar,Rice,2016.63
01-07-2028,Rajasthan,Groundnut,6913.56
01-04-2023,Punjab,Groundnut,6342.73
01-01-2023,Bihar,Wheat,2197.88
01-01-2021,Gujarat,Groundnut,5651.92
01-09-2026,Punjab,Wheat,2285.17
01-06-2020,Madhya Pradesh,Maize,1526.28
01-12-2028,Uttar Pradesh,Soybean,4316.77
01-12-2026,Karnataka,Maize,1789.73
01-12-2025,Bihar,Soybean,4019.98
01-12-2021,Madhya Pradesh,Groundnut,5607.47
01-06-2025,Tamil Nadu,Maize,1791.5
01-11-2022,Haryana,Groundnut,5812.22
01-11-2026,Haryana,Maize,1753.85
01-01-2023,Madhya Pradesh,Soybean,3831.79
01-05-2023,Haryana,Maize,1694.1
01-01-2023,Maharashtra,Soybean,3855.3
01-02-2024,Karnataka,Cotton,6921.1
01-11-2027,Maharashtra,Wheat,2321.16
01-08-2024,Gujarat,Barley,1755.06
01-11-2020,Uttar Pradesh,Mustard,4643.03
01-06-2025,Haryana,Rice,2149.38
01-05-2021,Haryana,Wheat,2204.62
01-08-2025,Karnataka,Cotton,6955.86
01-09-2020,Bihar,Soybean,3370.01
01-03-2021,Tamil Nadu,Wheat,2144.08
01-10-2020,Gujarat,Wheat,1964.19
01-07-2023,Tamil Nadu,Pulses,5558.5
01-07-2025,Haryana,Cotton,7018.41
01-09-2024,Rajasthan,Groundnut,5950.88
01-12-2020,Maharashtra,Wheat,2004.44
01-01-2021,Bihar,Groundnut,5614.27
01-08-2025,Haryana,Mustard,5447.39
01-03-2025,Haryana,Barley,1913.28
01-07-2026,Madhya Pradesh,Rice,2167.05
01-04-2021,Rajasthan,Wheat,2177.49
01-11-2023,Bihar,Groundnut,5759.97
01-05-2027,Rajasthan,Soybean,4404.63
01-05-2026,Rajasthan,Groundnut,6876.0
01-07-2022,Rajasthan,Wheat,2114.43
01-10-2021,Uttar Pradesh,Cotton,5987.59
01-09-2022,Punjab,Cotton,6133.66
01-03-2024,Madhya Pradesh,Soybean,4119.37
01-07-2024,Tamil Nadu,Barley,1779.69
01-05-2025,Uttar Pradesh,Maize,1818.8
01-04-2028,Gujarat,Maize,1944.82
01-05-2021,Punjab,Sugarcane,320.25
01-12-2020,Uttar Pradesh,Groundnut,5454.49
01-01-2023,Karnataka,Cotton,6494.78
01-12-2025,Bihar,Maize,1718.07
01-11-2021,Uttar Pradesh,Cotton,5945.52
01-09-2026,Karnataka,Soybean,4013.05
01-04-2022,Uttar Pradesh,Barley,1810.55
01-09-2020,Maharashtra,Groundnut,5451.23
01-01-2023,Gujarat,Sugarcane,325.36
01-10-2022,Gujarat,Groundnut,5544.49
01-07-2028,Tamil Nadu,Sugarcane,376.52
01-05-2021,Rajasthan,Maize,1651.74
01-08-2022,Uttar Pradesh,Barley,1667.12
01-07-2021,Karnataka,Rice,1855.64
01-09-2023,Madhya Pradesh,Mustard,5123.12
01-05-2024,Bihar,Pulses,5999.08
01-07-2020,Maharashtra,Barley,1596.73
01-06-2022,Karnataka,Pulses,5412.13
01-09-2020,Karnataka,Wheat,1924.89
01-03-2024,Tamil Nadu,Wheat,2391.77
01-11-2021,Maharashtra,Soybean,3545.97
01-02-2027,Bihar,Pulses,6305.77
01-03-2026,Punjab,Soybean,4406.03
01-02-2025,Bihar,Rice,2164.77
01-08-2023,Bihar,Rice,1918.63
01-09-2022,Maharashtra,Pulses,5192.52
01-07-2024,Gujarat,Soybean,4017.54
01-02-2023,Uttar Pradesh,Mustard,5333.47
01-06-2021,Uttar Pradesh,Mustard,5188.52
01-02-2026,Uttar Pradesh,Mustard,5864.71
01-07-2020,Rajasthan,Barley,1592.61
01-12-2026,Karnataka,Sugarcane,347.97
01-10-2023,Madhya Pradesh,Sugarcane,312.71
01-07-2022,Haryana,Soybean,3784.82
01-04-2023,Madhya Pradesh,Cotton,6986.71
01-05-2024,Rajasthan,Barley,1898.86
01-10-2028,Punjab,Groundnut,6725.05
01-02-2022,Haryana,Cotton,6613.46
01-06-2020,Bihar,Pulses,5132.37
01-10-2027,Bihar,Groundnut,6377.79
01-01-2025,Rajasthan,Wheat,2268.36
01-10-2020,Tamil Nadu,Sugarcane,294.92
01-01-2021,Tamil Nadu,Groundnut,5666.52
01-06-2024,Rajasthan,Rice,2058.78
01-03-2026,Maharashtra,Pulses,6195.5
01-08-2027,Madhya Pradesh,Pulses,6003.72
01-01-2024,Haryana,Pulses,5643.12
01-02-2020,Punjab,Mustard,5004.57
01-07-2022,Gujarat,Maize,1616.2
01-06-2024,Tamil Nadu,Rice,2056.76
01-01-2022,Karnataka,Rice,1880.85
01-04-2020,Gujarat,Soybean,3676.72
01-01-2023,Tamil Nadu,Groundnut,5896.28
01-05-2021,Gujarat,Sugarcane,322.61
01-02-2026,Gujarat,Soybean,4324.03
01-01-2022,Maharashtra,Maize,1620.5
01-03-2028,Tamil Nadu,Wheat,2619.17
01-03-2021,Maharashtra,Rice,1953.65
01-01-2026,Punjab,Cotton,7045.61
01-07-2021,Bihar,Pulses,5239.64
01-02-2020,Tamil Nadu,Soybean,3588.47
01-08-2027,Gujarat,Cotton,7106.87
01-07-2021,Rajasthan,Cotton,6382.57
01-11-2021,Punjab,Wheat,2001.72
01-09-2023,Uttar Pradesh,Pulses,5389.76
01-06-2024,Punjab,Maize,1757.23
01-11-2020,Karnataka,Pulses,4976.53
01-11-2027,Punjab,Pulses,5967.32
01-04-2027,Maharashtra,Wheat,2583.18
01-04-2026,Rajasthan,Sugarcane,380.58
01-07-2024,Madhya Pradesh,Barley,1847.53
01-06-2023,Rajasthan,Sugarcane,337.83
01-05-2028,Bihar,Mustard,6358.04
01-05-2024,Punjab,Barley,1901.52
01-04-2021,Tamil Nadu,Cotton,6561.87
01-01-2023,Bihar,Pulses,5400.0
01-05-2027,Haryana,Rice,2325.12
01-07-2022,Tamil Nadu,Cotton,6441.93
01-04-2022,Haryana,Maize,1673.96
01-07-2020,Madhya Pradesh,Groundnut,5617.66
01-08-2024,Madhya Pradesh,Barley,1779.95
01-06-2025,Uttar Pradesh,Maize,1822.16
01-06-2025,Karnataka,Soybean,4185.31
01-03-2022,Tamil Nadu,Cotton,6576.86
01-04-2027,Karnataka,Groundnut,7093.91
01-07-2022,Bihar,Soybean,3803.57
01-06-2024,Punjab,Groundnut,6334.68
01-12-2021,Karnataka,Sugarcane,310.96
01-09-2025,Maharashtra,Maize,1686.11
01-04-2021,Tamil Nadu,Soybean,3882.47
01-07-2026,Rajasthan,Soybean,4118.79
01-10-2023,Uttar Pradesh,Groundnut,5830.98
01-06-2027,Uttar Pradesh,Rice,2249.44
01-05-2027,Uttar Pradesh,Pulses,6335.3
01-05-2027,Punjab,Sugarcane,385.74
01-02-2023,Gujarat,Maize,1649.65
01-01-2020,Madhya Pradesh,Barley,1599.23
01-08-2025,Gujarat,Pulses,5730.55
01-06-2022,Bihar,Pulses,5426.69
01-10-2021,Gujarat,Soybean,3543.16
01-10-2023,Gujarat,Mustard,4989.81
01-10-2021,Rajasthan,Rice,1768.68
01-03-2028,Bihar,Wheat,2611.0
01-02-2027,Rajasthan,Groundnut,6863.85
01-05-2027,Punjab,Mustard,6041.64
01-07-2028,Karnataka,Cotton,7398.91
01-04-2023,Karnataka,Barley,1852.97
01-02-2027,Bihar,Soybean,4320.34
01-10-2025,Uttar Pradesh,Maize,1663.51
01-02-2028,Bihar,Groundnut,7055.33
01-02-2026,Tamil Nadu,Mustard,5854.82
01-07-2020,Maharashtra,Cotton,6011.01
01-01-2023,Punjab,Wheat,2178.45
01-12-2022,Karnataka,Sugarcane,322.57
01-01-2021,Uttar Pradesh,Wheat,2090.21
01-08-2020,Karnataka,Pulses,5019.19
01-07-2020,Bihar,Mustard,4945.68
01-05-2023,Maharashtra,Soybean,3983.41
01-07-2027,Bihar,Wheat,2448.38
01-08-2024,Rajasthan,Pulses,5486.08
01-08-2026,Maharashtra,Barley,1831.59
01-05-2025,Haryana,Rice,2212.57
01-05-2024,Maharashtra,Barley,1905.17
01-05-2027,Rajasthan,Barley,2052.58
01-05-2028,Gujarat,Mustard,6288.09
01-05-2028,Haryana,Mustard,6341.53
01-05-2028,Rajasthan,Cotton,7861.92
01-10-2023,Tamil Nadu,Cotton,6437.52
01-11-2028,Maharashtra,Pulses,6093.15
01-05-2025,Rajasthan,Cotton,7147.14
01-08-2026,Gujarat,Groundnut,6329.9
01-08-2023,Rajasthan,Soybean,3784.6
01-12-2028,Punjab,Cotton,7312.12
01-05-2024,Bihar,Maize,1752.89
01-09-2020,Gujarat,Mustard,4629.66
01-03-2024,Uttar Pradesh,Wheat,2329.38
01-09-2027,Haryana,Soybean,4159.05
01-11-2022,Maharashtra,Maize,1576.95
01-11-2027,Maharashtra,Barley,1889.2
01-09-2028,Uttar Pradesh,Barley,1921.76
01-01-2022,Uttar Pradesh,Cotton,6348.01
01-10-2021,Gujarat,Rice,1770.45
01-07-2026,Tamil Nadu,Maize,1813.75
01-10-2023,Uttar Pradesh,Mustard,5034.01
01-04-2028,Madhya Pradesh,Cotton,8008.73
01-09-2021,Karnataka,Rice,1839.55
01-03-2020,Tamil Nadu,Groundnut,5875.37
01-08-2025,Maharashtra,Mustard,5480.82
01-11-2026,Karnataka,Sugarcane,351.34
01-03-2022,Karnataka,Pulses,5556.26
01-10-2024,Karnataka,Wheat,2182.47
01-10-2020,Madhya Pradesh,Groundnut,5257.37
01-03-2028,Punjab,Maize,1931.94
01-10-2027,Maharashtra,Mustard,5552.31
01-09-2025,Punjab,Wheat,2225.91
01-07-2022,Haryana,Sugarcane,328.16
01-10-2023,Madhya Pradesh,Mustard,4998.41
01-05-2026,Maharashtra,Soybean,4418.4
01-11-2023,Uttar Pradesh,Pulses,5232.08
01-08-2026,Gujarat,Sugarcane,343.68
01-02-2028,Maharashtra,Groundnut,6950.11
01-07-2026,Karnataka,Rice,2167.91
01-07-2025,Haryana,Maize,1760.94
01-08-2024,Gujarat,Soybean,3874.64
01-03-2024,Punjab,Maize,1761.45
01-04-2021,Rajasthan,Pulses,5354.8
01-01-2021,Haryana,Maize,1556.76
01-09-2022,Bihar,Groundnut,5696.1
01-10-2020,Rajasthan,Barley,1524.35
01-01-2020,Tamil Nadu,Barley,1631.89
01-04-2023,Haryana,Rice,2050.81
01-05-2020,Bihar,Sugarcane,321.05
01-02-2028,Gujarat,Soybean,4404.23
01-07-2021,Gujarat,Maize,1544.0
01-05-2022,Punjab,Sugarcane,340.27
01-10-2025,Gujarat,Pulses,5599.83
01-10-2021,Madhya Pradesh,Mustard,4762.18
01-06-2024,Bihar,Sugarcane,348.36
01-09-2021,Rajasthan,Cotton,6076.27
01-01-2024,Punjab,Sugarcane,332.57
01-12-2027,Karnataka,Rice,2190.32
01-07-2026,Madhya Pradesh,Sugarcane,353.87
01-03-2024,Bihar,Rice,2099.07
01-06-2027,Bihar,Maize,1893.28
01-11-2025,Bihar,Barley,1794.16
01-09-2022,Haryana,Maize,1542.33
01-09-2020,Rajasthan,Wheat,1936.8
01-01-2027,Madhya Pradesh,Barley,1899.32
01-10-2023,Rajasthan,Maize,1573.64
01-04-2022,Bihar,Pulses,5648.71
01-09-2022,Rajasthan,Sugarcane,309.96
01-07-2027,Madhya Pradesh,Sugarcane,360.19
01-05-2023,Rajasthan,Soybean,3959.52
01-10-2027,Tamil Nadu,Wheat,2375.93
01-09-2027,Madhya Pradesh,Groundnut,6480.63
01-02-2020,Punjab,Rice,1847.56
01-09-2022,Punjab,Soybean,3672.84
01-05-2028,Punjab,Groundnut,7079.89
01-07-2028,Bihar,Wheat,2476.12
01-03-2026,Karnataka,Mustard,5916.83
01-06-2020,Bihar,Wheat,2115.54
01-08-2024,Haryana,Groundnut,5994.43
01-08-2026,Maharashtra,Cotton,7113.55
01-09-2027,Bihar,Wheat,2377.7
01-08-2028,Gujarat,Cotton,7282.72
01-05-2024,Punjab,Rice,2100.18
01-02-2020,Uttar Pradesh,Barley,1673.74
01-06-2027,Punjab,Cotton,7648.2
01-04-2028,Rajasthan,Pulses,6547.56
01-01-2027,Maharashtra,Soybean,4187.12
01-07-2022,Madhya Pradesh,Pulses,5390.43
01-04-2028,Bihar,Sugarcane,389.9
01-01-2028,Madhya Pradesh,Mustard,6010.13
01-03-2022,Haryana,Wheat,2188.03
01-03-2021,Punjab,Barley,1712.46
01-04-2025,Haryana,Soybean,4331.25
01-09-2022,Haryana,Mustard,4998.53
01-03-2025,Gujarat,Sugarcane,365.18
01-12-2028,Karnataka,Soybean,4347.06
01-11-2020,Gujarat,Wheat,1986.55
01-04-2027,Tamil Nadu,Maize,1890.21
01-04-2023,Tamil Nadu,Mustard,5499.06
01-04-2022,Bihar,Groundnut,6282.74
01-09-2025,Tamil Nadu,Wheat,2223.63
01-10-2022,Tamil Nadu,Wheat,2067.77
01-10-2026,Karnataka,Sugarcane,338.08
01-05-2024,Karnataka,Cotton,6966.4
01-11-2027,Karnataka,Mustard,5584.8
01-05-2024,Rajasthan,Wheat,2327.28
01-10-2020,Punjab,Barley,1536.05
01-03-2026,Uttar Pradesh,Cotton,7409.4
01-10-2026,Bihar,Groundnut,6350.85
01-03-2023,Haryana,Barley,1833.71
01-08-2027,Punjab,Maize,1793.87
01-06-2028,Uttar Pradesh,Soybean,4547.39
01-10-2023,Tamil Nadu,Wheat,2093.94
01-12-2027,Punjab,Groundnut,6727.77
01-08-2027,Punjab,Wheat,2414.52
01-03-2024,Rajasthan,Sugarcane,354.85
01-05-2020,Haryana,Maize,1570.78
01-10-2026,Karnataka,Wheat,2296.58
01-10-2023,Bihar,Rice,1893.99
01-03-2028,Karnataka,Pulses,6541.87
01-12-2026,Tamil Nadu,Pulses,5950.56
01-10-2021,Karnataka,Barley,1607.88
01-02-2022,Uttar Pradesh,Pulses,5340.25
01-02-2020,Haryana,Wheat,2070.44
01-03-2022,Karnataka,Cotton,6797.46
01-10-2027,Rajasthan,Maize,1737.63
01-03-2026,Bihar,Maize,1875.68
01-12-2024,Bihar,Maize,1663.66
01-10-2020,Uttar Pradesh,Sugarcane,288.41
01-08-2028,Punjab,Maize,1830.52
01-07-2025,Haryana,Groundnut,6459.13
01-02-2028,Rajasthan,Rice,2327.87
01-04-2025,Uttar Pradesh,Rice,2211.26
01-03-2020,Madhya Pradesh,Wheat,2076.33
01-10-2025,Uttar Pradesh,Rice,2014.73
01-02-2024,Haryana,Soybean,4085.1
01-12-2021,Haryana,Soybean,3571.06
01-12-2025,Uttar Pradesh,Barley,1815.5
01-11-2025,Haryana,Wheat,2273.48
01-12-2028,Punjab,Soybean,4356.25
01-03-2022,Rajasthan,Cotton,6652.86
01-03-2022,Rajasthan,Maize,1674.55
01-04-2025,Rajasthan,Sugarcane,365.82
01-02-2021,Gujarat,Sugarcane,317.19
01-10-2021,Rajasthan,Cotton,5914.27
01-08-2025,Tamil Nadu,Mustard,5355.35
01-03-2022,Rajasthan,Soybean,3818.07
01-06-2024,Punjab,Pulses,5824.29
01-12-2020,Bihar,Pulses,4975.23
01-04-2027,Punjab,Rice,2266.88
01-04-2023,Tamil Nadu,Rice,2052.21
01-03-2025,Gujarat,Soybean,4273.14
01-10-2028,Punjab,Wheat,2426.22
01-12-2022,Uttar Pradesh,Cotton,6235.86
01-11-2021,Maharashtra,Maize,1518.83
01-09-2028,Uttar Pradesh,Cotton,7105.49
01-03-2022,Madhya Pradesh,Maize,1646.65
01-10-2020,Rajasthan,Wheat,1922.05
01-08-2023,Punjab,Soybean,3778.92
01-02-2024,Gujarat,Soybean,4033.87
01-05-2023,Haryana,Mustard,5466.57
01-05-2021,Karnataka,Mustard,5150.54
01-02-2028,Tamil Nadu,Groundnut,6933.99
01-11-2020,Punjab,Pulses,4879.4
01-02-2020,Gujarat,Sugarcane,304.02
01-01-2026,Uttar Pradesh,Soybean,4152.16
01-11-2027,Uttar Pradesh,Maize,1807.5
01-04-2021,Uttar Pradesh,Mustard,5145.39
